白居易	琵琶行	嘈嘈切切错杂弹，大珠小珠落玉盘。
刘禹锡	望洞庭	遥望洞庭山水翠，白银盘里一青螺。
刘禹锡	石头城	山围故国周遭在，潮打空城寂寞回。
王充	论衡 · 超奇篇	凡贵通者，贵其能用之也。
刘彻	秋风辞	秋风起兮白云飞，草木黄落兮雁南归。
元稹	离思五首	曾经沧海难为水，除却巫山不是云。
陆游	晚春感事	徙倚阑干送落晖，年华冉冉恨依依。
姜夔	长亭怨慢	日暮，望高城不见，只见乱山无数。
沈佺期	独不见	白狼河北音书断，丹凤城南秋夜长。
朱庆馀	宫中词	寂寂花时闭院门，美人相并立琼轩。
欧阳修	画眉鸟	始知锁向金笼听，不及林间自在啼。
陆游	书愤二首	壮心未与年俱老，死去犹能作鬼雄。
道潜	口占绝句	禅心已作沾泥絮，不逐春风上下狂。
许浑	谢亭送别	日暮酒醒人已远，满天风雨下西楼。
陆游	游山西村	莫笑农家腊酒浑，丰年留客足鸡豚。
郑文宝	柳枝词	亭亭画舸系春潭，直待行人酒半酣。
白居易	赋得古原草送别	离离原上草，一岁一枯荣。
范成大	霜天晓角 · 梅	晚晴风歇，一夜春威折。
张乔	河湟旧卒	十万汉军零落尽，独吹边曲向残阳。
韩世忠	满江红	汴水夜吹羌管笛，鸾舆步老辽阳幄。
周邦彦	烛影摇红	海棠开后，燕子来时，黄昏庭院。
苏轼	宿九仙山	夜半老僧呼客起，云峰缺处涌冰轮。
韩愈	杂说四 · 马说	世有伯乐，然后有千里马。
张仲素	秋夜曲	秋逼闇虫通夕响，寒衣未寄莫飞霜。
晁冲之	汉宫春 · 梅	伤心故人去后，冷落新诗。
李鸿章	临终诗	秋风宝剑孤臣泪，落日旌旗大将坛。
穀梁子	春秋穀梁传·庄公三年	独阴不生，独阳不生
戴叔伦	苏溪亭	燕子不归春事晚，一汀烟雨杏花寒。
王安石	上人书	然容亦未可已也，勿先之，其可也。
吕本中	踏莎行	为谁醉倒为谁醒，到今犹恨轻离别。
袁枚	谒岳王墓	赖有岳于双少保，人间始觉重西湖。
吴文英	惜黄花慢 · 菊	最断肠。夜深怨蝶飞狂。
白居易	采莲曲	菱叶萦波荷飐风，荷花深处小船通。
无名氏	敕勒歌	天苍苍，野茫茫，风吹草低见牛羊。
周邦彦	夜飞鹊	斜月远、坠余辉，铜盘烛泪已流尽。
王维	送綦毋潜落第还乡	吾谋适不用，勿谓知音稀。
黄景仁	别老母	惨惨柴门风雪夜，此时有子不如无。
陶渊明	己酉岁九月九日	靡靡秋已夕，凄凄风露交。
李清照	声声慢	梧桐更兼细雨，到黄昏、点点滴滴。
鲍照	代夜坐吟	体君歌，逐君音。不贵声，贵意深。
无名氏	悟道诗	归来笑拈梅花嗅，春在枝头已十分。
杜甫	曲江对雨	林花著雨燕脂落，水荇牵风翠带长。
吴伟业	圆圆曲	遍索绿珠围内第，强呼绛树出雕栏。
王思任	仰天坪	冷到心灰始沉闲，当眉一下莫生悭。
李贺	感讽六首（其二）	娇魂从回风，死处悬乡月。
王应麟	三字经	幼而学，壮而行。上致君，下泽民。
杜甫	绝句二首（其一）	泥融飞燕子，沙暖睡鸳鸯。
王者政	过夹马营	身上黄袍谁替著，英雄本色自光明
无名氏	越人歌	山有木兮木有枝，心悦君兮君不知。
戚继光	马上作	一年三百六十日，多是横戈马上行。
杜甫	秋兴八首	闻道长安似弈棋，百年世事不胜悲。
刘禹锡	酬乐天咏老见示	人谁不顾老，老去有谁怜。
刘攽	雨后池上	东风忽起垂杨舞，更作荷心万点声。
柳永	望海潮	东南形胜，三吴都会，钱塘自古繁华。
李鸿章	临终诗	三百年来伤国步，八千里路吊民残。
陶渊明	饮酒（其五）	此中有真意，欲辨已忘言。​
王昌龄	采莲曲	乱入池中看不见，闻歌始觉有人来。
杜甫	水槛遣心（其二）	浅把涓涓酒，深凭送此生。
孔子	论语 · 颜渊篇	爱之欲其生，恶之欲其死。
张旭	山行留客	纵使晴明无雨色，入云深处亦沾衣。
王文辕	越王峥	十年一踏烟霞顶，雨后宁辞没胫泥。
杜牧	登乐游原	长空澹澹孤鸟没，万古销沉向此中。
王羲之	兰亭集序	向之所欣，俯仰之间，已为陈迹。
吴文英	夜合花	溪雨急，岸花狂，趁残鸦飞过苍茫。
孔子	论语 · 颜渊篇	举直错诸枉，能使枉者直。
周紫芝	踏莎行	明朝且做莫思量，如何过得今宵去！
何逊	入西塞示南府同僚	露清晓风冷，天曙江晃爽。
王国维	浣溪沙	偶开天眼觑红尘，可怜身是眼中人。
谢逸	送董元达	读书不作儒生酸，跃马西入金城关。
老子	道德经（第二十一章）	孔德之容，惟道是从。
司空曙	喜外弟卢纶见宿	雨中黄叶树，灯下白头人。
秦观	望海潮	梅英疏淡，冰澌溶泄，东风暗换年华。
元好问	摸鱼儿	相思树，流年度，无端又被西风误。
谭处端	赠杨姑	玉盏满添清净水，金炉须爇慧灵香。
白居易	梦微之	君埋泉下泥销骨，我寄人间雪满头。
杜牧	题乌江亭	江东子弟多才俊，卷土重来未可知。
释文珦	立冬日野外行吟	归去须乘月，松门许夜敲。
元稹	离思五首	取次花丛懒回顾，半缘修道半缘君。
李商隐	花下醉	客散酒醒深夜后，更持红烛赏残花。
毛泽东	沁园春 · 长沙	问苍茫大地，谁主沉浮？
姜夔	淡黄柳	燕燕飞来，问春何在？惟有池塘自碧。
陈子昂	春夜别友人二首	明月隐高树，长河没晓天。
老子	道德经（第七十九章）	天道无亲，常与善人。
杜甫	秋兴八首	同学少年多不贱，五陵衣马自轻肥。
张仲素	秋夜曲	丁丁漏水夜何长，漫漫轻云露月光。
王维	辋川别业	雨中草色绿堪染，水上桃花红欲然。
辛文房	唐才子传 · 夏侯审	水木幽閟，云烟浩渺
孔子	论语 · 先进篇 · 第十六章	过犹不及。
陶谷	题玉堂壁	堪笑翰林陶学士，一生依样画葫芦。
张继	枫桥夜泊	姑苏城外寒山寺，夜半钟声到客船。
张继	闾门即事	试上吴门窥郡郭，清明几处有新烟。
白居易	观游鱼	一种爱鱼心各异，我来施食尔垂钩。
温庭筠	苏武庙	云边雁断胡天月，陇上羊归塞草烟。
无名氏	陇上歌	西流之水东流河，一去不还奈子何！
查慎行	三闾祠	莫嫌举世无知己，未有庸人不忌才。
韦应物	寄全椒山中道士	欲持一瓢酒，远慰风雨夕。
李清照	声声慢	三杯两盏淡酒，怎敌他、晚来风急？
赵令畤	蝶恋花	飞燕又将归信误，小屏风上西江路。
谢脁	晚登三山还望京邑	馀霞散成绮，澄江静如练。
晏几道	木兰花	此时金盏直须深，看尽落花能几醉。
岑参	巩北秋兴寄崔明允	白露披梧桐，玄蝉昼夜号。
杨炎	流崖州至鬼门关作	一去一万里，千知千不还。
蒋捷	一剪梅 · 舟过吴江	红了樱桃，绿了芭蕉。
李白	秋登宣城谢脁北楼	人烟寒橘柚，秋色老梧桐。
翁卷	乡村四月	绿遍山原白满川，子规声里雨如烟。
李贺	假龙吟歌	莲花去国一千年，雨后闻腥犹带䥫。
高蟾	金陵晚望	世间无限丹青手，一片伤心画不成。
杜甫	寄李十二白二十韵	笔落惊风雨，诗成泣鬼神。
张耒	初见嵩山	日暮北风吹雨去，数峰清瘦出云来。
荀子	荀子 · 王制	政令时，则百姓一，贤良服。
王勃	送杜少府之任蜀州	海内存知己，天涯若比邻。
无名氏	悟道诗	尽日寻春不见春，芒鞋踏遍陇头云。
白居易	紫薇花	独坐黄昏谁是伴，紫薇花对紫微郎。
白居易	清明夜	好风胧月清明夜，碧砌红轩刺史家。
李白	与夏十二登岳阳楼	雁引愁心去，山衔好月来。
戴叔伦	相思曲	鱼沉雁杳天涯路，始信人间别离苦。
赵嘏	长安晚秋	残星几点雁横塞，长笛一声人倚楼。
周邦彦	关河令	更深人去寂静，但照壁、孤灯相映。
王昌龄	从军行	青海长云暗雪山，孤城遥望玉门关。
杜秋娘	金缕衣	花开堪折直须折，莫待无花空折枝。
白居易	长恨歌	在天愿作比翼鸟，在地愿为连理枝。
卢纶	长安春望	川原缭绕浮云外，宫阙参差落照间。
陆游	幽居初夏	水满有时观下鹭，草深无处不鸣蛙。
文天祥	扬子江	臣心一片磁针石，不指南方不肯休。
李白	秋登宣城谢脁北楼	江城如画里，山晚望晴空。
欧阳修	秋声赋	是谓天地之义气，常以肃杀而为心。
周紫芝	鹧鸪天	梧桐叶上三更雨，叶叶声声是别离。
黄庭坚	登快阁	落木千山天远大，澄江一道月分明。
蒋捷	一剪梅 · 舟过吴江	银字笙调，心字香烧。
慈禧	祝母寿诗	殚竭心力终为子，可怜天下父母心！
毛泽东	沁园春 · 长沙	看万山红遍，层林尽染。
吴文英	踏莎行	隔江人在雨声中，晚风菰叶生秋怨。
缪氏子	赋新月	时人莫道蛾眉小，三五团圆照满天。
晁端礼	绿头鸭 · 咏月	晚云收，淡天一片琉璃。
晏几道	木兰花	东风又作无情计，艳粉娇红吹满地。
吕渭老	薄幸	记年时，偷掷春心，花前隔雾遥相见。
陆游	幽居初夏	箨龙已过头番笋，木笔犹开第一花。
秦观	踏莎行 · 郴州旅舍	雾失楼台，月迷津渡。
朱栴	官桥柳色	没幸章台成别恨，有情灞岸管离愁。
李白	山中问答	问余何意栖碧山，笑而不答心自闲。
欧阳修	踏莎行	平芜尽处是春山，行人更在春山外。
林升	题临安邸	山外青山楼外楼，西湖歌舞几时休？
王勃	滕王阁序	画栋朝飞南浦云，珠帘暮卷西山雨。
卢纶	长安春望	东风吹雨过青山，却望千门草色闲。
徐灿	菩萨蛮 · 秋闺	鱼书经岁绝，烛泪流残月。
白居易	花非花	来如春梦几多时？去似朝云无觅处。
唐寅	桃花庵歌	世人笑我忒疯癫，我笑他人看不穿。
周邦彦	夜游宫	叶下斜阳照水，卷轻浪、沉沉千里。
姬昌	周易 · 坤卦	上六：龙战于野，其血玄黄。
寒山	众星罗列	圆满光华不磨镜，挂在青天是我心。
卢纶	晚次鄂州	估客昼眠知浪静，舟人夜语觉潮生。
杜甫	绝句二首（其二）	今春看又过，何日是归年？
辛弃疾	贺新郎 · 把酒长亭说	长夜笛，莫吹裂。
孔子	论语 · 颜渊篇	君子以文会友，以友辅仁。
元好问	摸鱼儿	问莲根、有丝多少，莲心知为谁苦？
李颀	古从军行	年年战骨埋荒外，空见蒲桃入汉家。
何逊	入西塞示南府同僚	薄云岩际出，初月波中上。
施耐庵	念奴娇	义胆包天，忠肝盖地，四海无人识。
贯休	献钱尚父	满堂花醉三千客，一剑霜寒十四州。
杜甫	秋兴八首	关塞极天惟鸟道，江湖满地一渔翁。
唐寅	桃花庵歌	酒醒只在花前坐，酒醉还来花下眠。
陶渊明	己酉岁九月九日	哀蝉无留响，丛雁鸣云霄。
道潜	江上秋夜	楼头夜半风吹断，月在浮云浅处明。
白居易	暮江吟	可怜九月初三夜，露似真珠月似弓。
王羲之	兰亭集序	后之视今，亦犹今之视昔，悲夫！
黄庭坚	念奴娇	断虹霁雨，净秋空，山染修眉新绿。
寒山	众星罗列	众星罗列夜明深，岩点孤灯月未沉。
毛泽东	忆秦娥 · 娄山关	苍山如海，残阳如血。
王应麟	三字经	玉不琢，不成器。人不学，不知义。
白居易	长恨歌	回眸一笑百媚生，六宫粉黛无颜色。
杜秋娘	金缕衣	劝君莫惜金缕衣，劝君惜取少年时。
纳兰性德	画堂春	一生一代一双人，争教两处销魂。
王建	雨过山村	雨里鸡鸣一两家，竹溪村路板桥斜。
朱熹	观书有感	问渠那得清如许？为有源头活水来。
元好问	摸鱼儿	天已许。甚不教、白头生死鸳鸯浦？
毕沅	岳飞	文臣不爱钱，武臣不惜死，天下太平矣！
李建勋	清明日	他皆携酒寻芳去，我独关门好静眠。
杜甫	水槛遣心（其一）	细雨鱼儿出，微风燕子斜。
道潜	临平道中	风蒲猎猎弄轻柔，欲立蜻蜓不自由。
仲殊	南柯子 · 忆旧	白露收残月，清风散晓霞。
李白	公无渡河	黄河西来决昆崙，咆哮万里触龙门。
吴伟业	圆圆曲	恸哭六军俱缟素，冲冠一怒为红颜。
黄永	临江仙 · 闺思	今年杨柳月，旧日菊花杯。
赵嘏	长安晚秋	云物凄清拂曙流，汉家宫阙动高秋。
苏轼	游金山寺	微风万顷靴文细，断霞半空鱼尾赤。
老子	道德经（第三十三章）	知人者智，自知者明。
程颢	春日偶成	时人不识余心乐，将谓偷闲学少年。
陶渊明	归去来兮辞	木欣欣以向荣，泉涓涓而始流。
李商隐	赠荷花	世间花叶不相伦，花入金盆叶作尘。
杜甫	秋兴八首	彩笔昔曾干气象，白头吟望苦低垂。
卢纶	晚次鄂州	云开远见汉阳城，犹是孤帆一日程。
钱惟演	木兰花	城上风光莺语乱，城下烟波春拍岸。
朱彝尊	高阳台	钟情怕到相思路，盼长堤草尽红心。
庾信	徵调曲六	落其实者思其树，饮其流者怀其源。
高骈	山亭夏日	水精帘动微风起，满架蔷薇一院香。
杜甫	秋兴八首	丛菊两开他日泪，孤舟一系故园心。
王安石	游锺山	山花落尽山常在，山水空流山自闲。
岑参	巩北秋兴寄崔明允	白露披梧桐，玄蝉昼夜号。
陈曾寿	浣溪沙	千古苍凉天水碧，一生缱绻夕阳红。
崔颢	行经华阴	武帝祠前云欲散，仙人掌上雨初晴。
欧阳修	诉衷情令	拟歌先敛，欲笑还颦，最断人肠。
辛文房	唐才子传 · 王绩	网罗在天，吾将安之！
贺铸	六州歌头	不请长缨，系取天骄种，剑吼西风。
辛文房	唐才子传 · 王绩	文章为不朽之盛事也。
老子	道德经（第七十六章）	强大处下，柔弱处上。
孟浩然	夏日南亭怀辛大	山光忽西落，池月渐东上。
李白	嘲王历阳不肯饮酒	笑杀陶渊明，不饮杯中酒。
苏轼	前赤壁赋	月出于东山之上，裴回于斗牛之间。
胡居仁	劳中迷事	性外固非心所急，日间自有义当为
杜牧	汴河阻冻	浮生却似冰底水，日夜东流人不知。
李白	望天门山	两岸青山相对出，孤帆一片日边来。
辛弃疾	摸鱼儿	君莫舞，君不见、玉环飞燕皆尘土！
颜真卿	劝学诗	黑发不知勤学早，白首方悔读书迟。
老子	道德经（第六十七章）	天将救之，以慈卫之。
王应麟	三字经	头悬梁，锥刺股。彼不教，自勤苦。
黄庭坚	念奴娇	万里青天，姮娥何处，驾此一轮玉。
苏轼	贾谊论	夫谋之一不见用，则安知终不复用也？
陆游	病起书怀	位卑未敢忘忧国，事定犹须待阖棺。
老子	道德经（第五十六章）	知者不言，言者不知。
陆游	晚春感事	风恶房栊燕子归，雨多山路蕨芽肥。
司空曙	贼平后送人北归	寒禽与衰草，处处伴愁颜。
道潜	江上秋夜	雨暗苍江晚未晴，井梧翻叶动秋声。
柳永	望海潮	云树绕堤沙，怒涛卷霜雪，天堑无涯。
李白	访戴天山道士不遇	树深时见鹿，溪午不闻钟。
白居易	琵琶行	千呼万唤始出来，犹抱琵琶半遮面。
乐婉	卜算子 · 答施	相思似海深，旧事如天远。
王昌龄	从军行	黄沙百战穿金甲，不破楼兰终不还。
仲殊	醉花阴	人向月中归，留下星钿，弹破真珠小。
王冕	墨萱图 · 其一	慈母倚门情，游子行路苦。
祁彪佳	妙峰寺	妙峰顶上中宵月，何异梁桥水面浮。
白居易	赋得古原草送别	远芳侵古道，晴翠接荒城。
老子	道德经（第八十一章）	信言不美，美言不信。
白居易	琵琶行	座中泣下谁最多？江州司马青衫湿。
白居易	赋得古原草送别	野火烧不尽，春风吹又生。
无名氏	菩萨蛮	平林漠漠烟如织，寒山一带伤心碧。
晏几道	鹧鸪天	彩袖殷勤捧玉钟，当年拚却醉颜红。
荆轲	易水歌	风萧萧兮易水寒，壮士一去兮不复还。
曹植	杂诗七首（其四）	南国有佳人，容华若桃李。
柳永	望海潮	羌管弄晴，菱歌泛夜，嬉嬉钓叟莲娃。
杜甫	秋兴八首	画省香炉违伏枕，山楼粉堞隐悲笳。
卢纶	晚次鄂州	三湘愁鬓逢秋色，万里归心对月明。
韦应物	寄全椒山中道士	涧底束荆薪，归来煮白石。
曹雪芹	葬花吟	一朝春尽红颜老，花落人亡两不知！
孔子	论语 · 颜渊篇	自古皆有死，民无信不立。
两汉乐府	饮马长城窟行	青青河畔草，绵绵思远道。
王勃	滕王阁序	落霞与孤鹜齐飞，秋水共长天一色。
陆游	晚春感事	风光流转浑如昨，志气低摧只自伤。
温庭筠	菩萨蛮	小山重叠金明灭，鬓云欲度香腮雪。
陈子龙	杜鹃行	杜宇一声裂石纹，仰天啼血染白云。
张九龄	赋得自君之出矣	思君如满月，夜夜减清辉。
李华	春行寄兴	芳树无人花自落，春山一路鸟空啼。
柳中庸	征人怨	三春白雪归青冢，万里黄河绕黑山。
鲁迅	自题小像	寄意寒星荃不察，我以我血荐轩辕。
纳兰性德	清平乐	倦倚玉阑看月晕，容易语低香近。
王昌龄	采莲曲	荷叶罗裙一色裁，芙蓉向脸两边开。
李白	山中问答	桃花流水窅然去，别有天地非人间。
苏轼	题西林壁	不识庐山真面目，只缘身在此山中。
张继	枫桥夜泊	月落乌啼霜满天，江枫渔火对愁眠。
白居易	卖炭翁	可怜身上衣正单，心忧炭贱愿天寒。
黄庭坚	念奴娇	老子平生，江南江北，最爱临风笛。
王冕	墨萱图 · 其二	人子孝顺心，岂在荣与槁？
李商隐	筹笔驿	徒令上将挥神笔，终见降王走传车。
陈子昂	登幽州台歌	念天地之悠悠，独怆然而涕下。
周邦彦	少年游	锦幄初温，兽烟不断，相对坐调笙。
汤显祖	游黄山白岳不果	一生痴绝处，无梦到徽州。
缪钺	论岳飞词	一种壮怀能蕴藉，诸君细读小重山。
程颢	春日偶成	云淡风轻近午天，傍花随柳过前川。
晏几道	木兰花	紫骝认得旧游踪，嘶过画桥东畔路。
杜甫	绝句二首（其一）	迟日江山丽，春风花草香。
仲殊	南柯子 · 忆旧	十里青山远，潮平陆带沙。
徐君倩	共内人夜坐守岁	酒中喜桃子，粽里觅杨梅。
周邦彦	琐窗寒	洒空阶、夜阑未休，故人剪烛西窗语。
钱起	与赵莒茶宴	尘心洗尽兴难尽，一树蝉声片影斜。
柳永	雨霖铃 · 秋别	执手相看泪眼，竟无语凝噎。
赵艳雪	悼金夫人	美人自古如名将，不许人间见白头。
苏轼	西江月 · 梅	素面常嫌粉涴，洗妆不褪唇红。
谢安	兰亭诗二首（其二）	万殊混一理，安复觉彭殇。
戴叔伦	江乡故人偶集客舍	羁旅长堪醉，相留畏晓钟。
文天祥	过零丁洋	山河破碎风飘絮，身世浮沉雨打萍。
司空曙	云阳馆与韩绅宿别	孤灯寒照雨，湿竹暗浮烟。
李白	望庐山瀑布	飞流直下三千尺，疑是银河落九天。
王安石	登飞来峰	不畏浮云遮望眼，自缘身在最高层。
张炎	解连环 · 孤雁	写不成书，只寄得相思一点。
杨巨源	城东早春	若待上林花似锦，出门俱是看花人。
杜甫	前出塞九首（其六）	挽弓当挽强，用箭当用长。
龚自珍	夜坐其二	功高拜将成仙外，才尽回肠荡气中。
黄巢	不第后赋菊	冲天香阵透长安，满城尽带黄金甲。
李白	子夜吴歌 · 秋歌	长安一片月，万户捣衣声。
慧霖	闰中秋玩月	遮莫圆明似前度，不知谁续广寒游。
曾巩	墨池记	则学固岂可以少哉！况欲深造道德者邪？
李清照	声声慢	寻寻觅觅，冷冷清清，凄凄惨惨戚戚。
苏轼	西江月 · 梅	玉骨那愁瘴雾，冰肌自有仙风。
何逊	日夕富阳浦口和朗公	山烟涵树色，江水映霞晖。
欧阳修	生查子 · 元夕	月到柳梢头，人约黄昏後。
秦观	画堂春 · 本意	杏花零落燕泥香，睡损红妆。
辛弃疾	贺新郎	我见青山多妩媚，料青山见我应如是。
许浑	秋日赴阙题潼关驿楼	树色随关迥，河声入海遥。
李贺	李凭箜篌引	女娲炼石补天处，石破天惊逗秋雨。
王安石	泊船瓜洲	春风又绿江南岸，明月何时照我还？
曹松	己亥岁二首	凭君莫话封侯事，一将功成万骨枯。
韩翃	酬程近秋夜即事见赠	长簟迎风早，空城澹月华。
辛弃疾	行香子 · 山居客至	小窗高卧，风展残书。
谢灵运	石壁精舍还湖中作	虑澹物自轻，意惬理无违。
李白	子夜吴歌 · 夏歌	回舟不待月，归去越王家。
曹松	己亥岁二首	泽国江山入战图，生民何计乐樵苏。
苏轼	策略第四	临大事而不乱，临利害之际不失故常。
辛弃疾	六州歌头	君不见，韩献子，晋将军，赵孤存。
唐寅	画盆石菖蒲	青青不老真仙草，别有阳春雨露恩。
司空曙	江村即事	纵然一夜风吹去，只在芦花浅水边。
苏轼	答谢民师推官书	辞至于能达，则文不可胜用矣。
于谦	立春日感怀	关河底事空留客，岁月无情不贷人。
杨万里	夏夜追凉	竹深树密虫鸣处，时有微凉不是风。
李璟	摊破浣溪沙	细雨梦回鸡塞远，小楼吹彻玉笙寒。
唐寅	赠人游二首	但使从前无愧责，不须去后有人思。
李白	望庐山瀑布	日照香炉生紫烟，遥看瀑布挂前川。
岳飞	小重山	欲将心事付瑶琴，知音少，弦断有谁听？
谢逸	千秋岁 · 咏夏景	人散后，一钩淡月天如水。
杜甫	饮中八仙歌	举觞白眼望青天，皎如玉树临风前。
李商隐	夜雨寄北	何当共剪西窗烛，却话巴山夜雨时。
孟浩然	望洞庭湖赠张丞相	坐观垂钓者，徒有羡鱼情。
纳兰性德	蝶恋花 · 出塞	铁马金戈，青冢黄昏路。
毛泽东	卜算子 · 咏梅	俏也不争春，只把春来报。
温庭筠	利州南渡	谁解乘舟寻范蠡，五湖烟水独忘机。
李颀	送魏万之京	关城曙色催寒近，御苑砧声向晚多。
苏轼	江城子 · 密州出猎	锦帽貂裘，千骑卷平冈。
杜甫	前出塞九首（其六）	射人先射马，擒贼先擒王。
纳兰性德	浣溪沙	我是人间惆怅客，知君何事泪纵横。
陈于王	题桃花扇	玉树歌残声已陈，南朝宫殿柳条新。
白居易	春题湖上	松排山面千重翠，月点波心一颗珠。
杜甫	饮中八仙歌	天子呼来不上船，自称臣是酒中仙。
叶绍翁	游园不值	春色满园关不住，一枝红杏出墙来。
纳兰性德	忆江南	芳草绿粘天一角，落花红沁水三弓。
苏辙	武昌九曲亭记	盖天下之乐无穷，而以适意为悦。
崔道融	溪居即事	篱外谁家不系船，春风吹入钓鱼湾。
李频	湘口送友人	零落梅花过残腊，故园归醉及新年。
李煜	虞美人	小楼昨夜又东风，故国不堪回首月明中。
郁达夫	钓台题壁	曾因酒醉鞭名马，生怕情多累美人。
白居易	春题湖上	碧毯线头抽早稻，青罗裙带展新蒲。
崔护	题都城南庄	人面不知何处去，桃花依旧笑春风。
陈于王	题桃花扇	福王少小风流惯，不爱江山爱美人。
于右任	赠蒋经国	计利当计天下利，求名应求万世名。
李贺	李凭箜篌引	昆山玉碎凤凰叫，芙蓉泣露香兰笑。
陶渊明	归园田居（其一）	久在樊笼里，复得返自然。
李贺	雁门太守行	黑云压城城欲摧，甲光向日金鳞开。
陶渊明	归去来兮辞	既自以心为形役，奚惆怅而独悲？
刘宗周	访云门寺	不尽溪山供野鹿，几多宫窟老春蚕。
袁去华	瑞鹤仙	郊原初过雨，见数叶零乱，风定犹舞。
王肃	伪古文尚书·周书·旅獒	不矜细行，终累大德。
柳宗元	晨诣超师院读禅经	道人庭宇静，苔色连深竹。
孟浩然	望洞庭湖赠张丞相	气蒸云梦泽，波撼岳阳城。
李白	行路难三首	闲来垂钓碧溪上，忽复乘舟梦日边。
白居易	望月有感	吊影分为千里雁，辞根散作九秋蓬。
王禹偁	清明感事	昨夜邻家乞新火，晓窗分与读书灯。
何逊	日夕富阳浦口和朗公	独鹤凌空逝，双凫出浪飞。
李白	庐山谣寄卢侍御虚舟	我本楚狂人，凤歌笑孔丘。
卢照邻	长安古意	得成比目何辞死，愿作鸳鸯不羡仙。
黄庭坚	寄黄几复	桃李春风一杯酒，江湖夜雨十年灯。
许浑	秋日赴阙题潼关驿楼	残云归太华，疏雨过中条。
戴圣	墨子 · 鲁问第四十九	量腹而受，量身而衣。
王维	辋川闲居赠裴秀才迪	复值接舆醉，狂歌五柳前。
杜甫	后出塞五首（其二）	落日照大旗，马鸣风萧萧。
杜甫	戏为六绝句	尔曹身与名俱灭，不废江河万古流。
李颀	送魏万之京	莫见长安行乐处，空令岁月易蹉跎。
张籍	凉州词其三	边将皆承主恩泽，无人解道取凉州。
李商隐	对雪二首	旋扑珠帘过粉墙，轻于柳絮重于霜。
陆游	一壶歌五首	看尽人间兴废事，不曾富贵不曾穷。
柳永	鹤冲天	青春都一饷，忍把浮名，换了浅斟低唱！
温庭筠	过陈琳墓	词客有灵应识我，霸才无主始怜君。
赵执信	秋暮吟望	寒山常带斜阳色，新月偏明落叶时。
杜甫	饮中八仙歌	脱帽露顶王公前，挥毫落纸如云烟。
朱和羹	临池心解	虽翰墨小道，其艰如此，况学道乎？
李白	峨眉山月歌	峨眉山月半轮秋，影入平羌江水流。
陶渊明	归园田居（其三）	衣沾不足惜，但使愿无违。
王昌龄	塞下曲 · 其二	黄尘足今古，白骨乱蓬蒿。
范仲淹	渔家傲 · 秋思	人不寐，将军白发征夫泪。
戴复古	江村晚眺	白鸟一双临水立，见人惊起入芦花。
吴潜	水调歌头 · 焦山	安得身飞去，举手谢尘嚣。
叶绍翁	游园不值	应怜屐齿印苍苔，小扣柴扉久不开。
陆淞	瑞鹤仙	待归来，先指花梢教看，欲把心期细问。
吴文英	夜合花	词韵窄，酒杯长，剪蜡花、壶箭催忙。
苏轼	和董传留别	粗缯大布裹生涯，腹有诗书气自华。
陶渊明	读山海经（其十）	刑天舞干戚，猛志固常在。
崔季卿	晴江秋望	八月长江万里晴，千帆一道带风轻。
杜甫	饮中八仙歌	知章骑马似乘船，眼花落井水底眠。
许浑	秋日赴阙题潼关驿楼	红叶晚萧萧，长亭酒一瓢。
刘基	卖柑者言	又何往而不金玉其外，败絮其中也哉？
苏轼	赠黄州官妓	却似西川杜工部，海棠虽好不吟诗。
贾谊	治安策	欲天下之治安，莫若众建诸侯而少其力。
李白	行路难三首	长风破浪会有时，直挂云帆济沧海！
陈毅	梅岭三章	此去泉台招旧部 ，旌旗十万斩阎罗。
蔡伸	洞仙歌	绿窗携手，帘幕重重，烛影摇红夜将半。
叶绍翁	夜书所见	萧萧梧叶送寒声，江上秋风动客情。
杜甫	解闷十二首	一辞故国十经秋，每见秋瓜忆故丘。
韦庄	菩萨蛮五首	人人尽说江南好，游人只合江南老。
王安石	北陂杏花	一陂春水绕花身，花影妖娆各占春。
吕本中	官箴	当官之法唯有三事：曰清、曰慎、曰勤。
白居易	望月有感	共看明月应垂泪，一夜乡心五处同。
王维	洛阳女儿行	谁怜越女颜如玉，贫贱江头自浣纱。
秦观	望海潮	终日夷犹，最好金龟换酒，相与醉沧州。
王维	辋川闲居赠裴秀才迪	渡头馀落日，墟里上孤烟。
毛泽东	致彭德怀同志	山高路远坑深，大军纵横驰奔。
辛弃疾	贺新郎	不恨古人吾不见，恨古人不见吾狂耳。
范仲淹	岳阳楼记	先天下之忧而忧，后天下之乐而乐。
柳永	望海潮	重湖叠巘清嘉，有三秋桂子，十里荷花。
吴融	途中见杏花	林空色暝莺先到，春浅香寒蝶未游。
杜甫	奉赠韦左丞二十二韵	致君尧舜上，再使风俗淳。
苏轼	望湖楼晚景	雨过潮平江海碧，电光时掣紫金蛇。
朱淑真	菩萨蛮 · 咏梅	人怜花似旧，花不知人瘦。
欧阳修	醉翁亭记	醉翁之意不在酒，在乎山水之间也。
李白	峨眉山月歌	夜发清溪向三峡，思君不见下渝州。
毛泽东	致彭德怀同志	谁敢横刀立马？唯我彭大将军。
谭嗣同	狱中题壁	我自横刀向天笑，去留肝胆两昆仑。
杜甫	奉赠韦左丞二十二韵	读书破万卷，下笔如有神。
晏几道	思远人	渐写到别来，此情深处，红笺为无色。
李白	子夜吴歌 · 秋歌	秋风吹不尽，总是玉关情。
